date,UNRATE,TB3MS,RPI,INDPRO,DPCERA3M086SBEA,S&P500,BUSLOANS,CPIAUCSL,OILPRICEx,M2SL,USREC
1976-11-30,-0.5000000000000009,-0.3899999999999997,0.0092750948827671,0.018271622026329,0.0110548661273073,-0.0205386192722274,0.0149722757825685,-0.0019664250795088,0.1329149331372101,0.0108120836175471,0
1976-12-31,-0.3999999999999994,-0.7300000000000004,0.0114694916529796,0.0256907379818009,0.0205049417703788,-0.0076118350396301,0.0107429046115523,-0.0019550348358032,-0.1329149331372101,0.0060749554867021,0
1977-01-31,-0.4000000000000003,-0.2999999999999998,0.0069271784968449,0.0190190627418771,0.0160664165028254,0.0184740305031088,-4.059602579964405e-05,-0.0019437744892982,-0.1329149331372101,0.0001041012479428,0
1977-02-28,-0.1000000000000005,-0.08,0.0014331335483159,0.0194882137742764,0.0158473787742363,-0.0019782400121055,-0.0036672773532009,0.0065786020086422,-0.1329149331372101,-0.0012900026566011,0
1977-03-31,-0.1999999999999993,0.25,0.0027950791467556,0.02130603230477,0.0033451773074317,-0.0399468602108523,-0.0013700979494721,0.0065463621047872,0.0,-0.0052266402787806,0
1977-04-30,-0.5,-0.08,0.0119617524648454,0.0379427179629341,0.0076198739509947,-0.046841197587228,0.0057804638699296,0.0081824931329483,0.0,-0.0060142886571838,0
1977-05-31,-0.4000000000000003,0.29,0.0112231389344525,0.0300032753346024,0.0048260190186808,-0.0224278523642809,0.0041308342825008,-0.0053805958347181,0.0,-0.0077152991654063,0
1977-06-30,-0.3999999999999994,0.4199999999999999,0.0083373838906535,0.0251645825579998,0.0037777223067112,-0.0131073966201356,0.0021246672225831,-0.0053518932716309,0.0,-0.0068385011701872,0
1977-07-31,-0.8999999999999995,0.6500000000000004,0.0095747758715667,0.0168066236714952,0.0104580659646833,0.0115434155062041,0.0013942536374775,-0.0086596086380286,0.0,-0.0067559526257223,0
1977-08-31,-0.7999999999999998,0.5300000000000002,0.0109933391311987,0.0099355441323516,0.0071327428803611,-0.0102794656115037,0.0062893613099994,-0.0002235324483219,0.0661110251120624,-0.0034195808624861,0
1977-09-30,-0.7999999999999998,0.79,0.0156725270034066,0.0063132258461151,0.0106214655035747,-0.0313037016771939,0.0047441478567975,-0.001851313060122,0.0661110251120624,-0.0013009754385766,0
1977-10-31,-0.9000000000000004,0.9699999999999998,0.0187338514426524,0.0064931717619542,0.0108785067805134,-0.0666431961562041,0.0052644415145826,-0.0001731451826678,0.0661110251120624,-0.0003286640096922,0
1977-11-30,-1.0,0.6099999999999994,0.0226846665664517,0.007465446452711,0.0175196974637734,-0.0361441207975445,-0.0021004507103512,-0.0002169949952319,-0.0661110251120624,-0.0025699440785729,0
1977-12-31,-1.3999999999999997,0.2600000000000007,0.0208811759562816,0.005122752158893,0.0163869278447594,-0.0253631064679975,0.000395153407771,0.0030451049458717,-0.0661110251120624,-0.0038987970163546,0
1978-01-31,-1.0999999999999996,0.2800000000000002,0.0087547343691305,-0.0110939742562732,-0.0027085522699787,-0.0379413952815692,-0.0010666770828446,0.0046274955320475,-0.0661110251120624,-0.0017235719034758,0
1978-02-28,-1.2999999999999998,0.3500000000000005,0.0053603390966081,-0.0075883304784634,0.0057006548340599,-0.057857452690035,0.0082006523205286,0.0013778224788989,0.0,-0.0021925010847869,0
1978-03-31,-1.1000000000000003,0.2199999999999997,0.0066192016170987,0.0098262371794701,0.0136614983501202,-0.0547662030363556,0.0145624001752615,0.0013208527985311,0.0,-0.0020610728246435,0
1978-04-30,-1.1000000000000003,-0.1500000000000003,0.015853283304585,0.0441650908547903,0.0304267849745052,0.0268927444059006,0.0161904847839995,0.001258336645213,0.0,-0.0042409992644847,0
1978-05-31,-1.0,-0.04,0.0125322285951199,0.0436392795698892,0.0199261288980925,0.0905172494049688,0.0116750282191038,0.007530156063753,0.0,0.0011279194431814,0
1978-06-30,-1.2999999999999998,0.4400000000000004,0.0105023354501092,0.0309709104145654,0.0132372206974449,0.0948802087695579,0.002474138811733,0.0074209728026843,0.0,0.0030554355746268,0
1978-07-31,-0.7000000000000002,0.7199999999999998,0.0102767597916599,0.0105577270357266,0.0024766692414424,0.0471914838964879,-0.0041080028215523,0.0057728675131043,0.0,0.0020148399297612,0
1978-08-31,-1.0999999999999996,0.6699999999999999,0.0136415562631171,0.0096835183703412,0.0074720148387008,0.0645000233223171,-0.0116191847756716,-0.0020572797034592,0.0,-0.0018626751989083,0
1978-09-30,-0.7999999999999998,1.1199999999999992,0.0113138317293604,0.0056895673156538,0.0026085798040265,0.0619368394716675,-0.0142192615888196,-0.0021087306862854,0.0,-0.0002492484266785,0
1978-10-31,-1.0,0.9800000000000004,0.0094719370740055,0.0140804417820725,0.0090688588874074,0.0344844321502595,-0.0124634709786652,-0.0005968799212885,0.0,0.0030127892176423,0
1978-11-30,-0.8999999999999995,1.5600000000000005,0.006697587718353,0.017738898119278,0.0037002817428559,-0.0926093068671711,-0.0034101786181643,0.0025159386632882,0.0,0.0016173304806237,0
1978-12-31,-0.4000000000000003,1.2300000000000004,0.0110555308664057,0.0203362599820833,0.0113443029283657,-0.0779355292699888,-0.0021379331743975,-0.0019805908633294,0.0,-0.0044065381478022,0
1979-01-31,-0.5,1.3599999999999994,0.0107320030022499,0.007259669602917,0.0060203442349759,-0.0088862848249373,-0.0002726420763945,-0.0034842000458858,0.0,-0.006902768024152,0
1979-02-28,-0.3999999999999994,0.6799999999999997,0.0129304608268974,0.0044984958308216,0.0072710326122371,0.0364920764487681,0.0015752000683146,0.0008841083751169,0.0651696350745809,-0.0053503431414378,0
1979-03-31,-0.5,0.4000000000000003,0.0102854255803492,0.0025485775890312,0.0022180499134489,0.0406763174859818,0.0151145305427577,0.0081955277722718,0.0651696350745809,0.0003402502399172,0
1979-04-30,-0.2999999999999998,0.1100000000000012,-0.0010475709520001,-0.0038872155051818,0.0001782690084048,0.023686752329918,0.0278567482768803,0.0095466979404728,0.0651696350745809,0.0078220760288694,0
1979-05-31,-0.4000000000000003,0.2899999999999991,-0.0084504777551028,3.8626369063266e-06,-0.0018646506224033,0.0151548667269985,0.0254895472957636,0.0064237419767749,0.0675728028739097,0.0095782059280509,0
1979-06-30,-0.2000000000000001,-0.4199999999999999,-0.0120040718667624,-0.0029250527243993,-0.000265906372979,0.0158576167333395,0.017056091373111,0.0033447819839027,0.121349199654714,0.0092145612896903,0
1979-07-31,-0.5,-0.2200000000000006,0.0035602771157137,0.0073339615132246,0.0044168504715145,0.0058593917638933,-0.0026830306774012,0.0032328974181785,0.2512746221368225,0.0010611827927213,0
1979-08-31,0.0999999999999996,-0.0899999999999998,0.0086124284848541,-0.007996629907927,0.0123658281161795,0.0740936476609874,-0.0141368731142383,0.0004079231278373,0.2484903567719056,0.0022409230043951,0
1979-09-30,-0.0999999999999996,1.1999999999999993,0.0090791430687175,-0.0082250572276203,0.0122466692654596,0.0656441044453206,-0.0204681089941356,-0.0023585007187509,0.2136969174927254,-0.0034277261948156,0
1979-10-31,0.2000000000000001,2.459999999999999,0.0015443020955583,0.0002823427505016,0.0098012587243867,0.0173749544703527,-0.0236132040282841,-0.0037375068417917,-0.0287621847596222,-0.0053694498076879,0
1979-11-30,0.0,2.27,0.0031691860162172,0.0052097255790077,0.0015788553656959,-0.0350580668392828,-0.0209364261591336,-0.0009743887587125,-0.2243903232274267,-0.0122310242494343,0
1979-12-31,0.0,1.7799999999999994,0.0057733044863184,0.0059612897671281,-0.0038604440655478,-0.0073937490249376,-0.021206948929592,0.0030340387322862,-0.2688797501609334,-0.008230740729811,0
1980-01-31,0.3999999999999994,0.3000000000000007,0.0071694090995961,0.0043699996711183,0.0075573357657159,0.0594418229514559,-0.0100413397260288,0.0068658059263944,-0.1737378131025635,-0.0025305248808553,1
1980-02-29,0.3999999999999994,1.0700000000000005,-0.0006106122375335,0.0063553932446116,-0.0033653807570281,0.1060353120395314,0.0059027591814837,0.0079839710896507,0.0200882366661083,0.0061358113193978,1
1980-03-31,0.5,3.16,-0.0084545062624723,0.0014698092281211,-0.0085635354045785,-0.0291785405984059,0.0146367407503751,0.0077200428901633,0.0250100683296068,0.0041664279482951,1
1980-04-30,1.1000000000000003,1.1999999999999993,-0.0110523235787276,-0.0238518199212061,-0.0293800443468366,-0.0738999061266856,0.0101495756229113,-5.259835894300125e-05,0.0811163232221665,-0.0020884290145675,1
1980-05-31,1.9000000000000004,-4.279999999999999,-0.0095888416903484,-0.0490378696471549,-0.0258937205697629,-0.0681878431126703,-0.0222810669804029,-0.0051083627817547,-0.1115479488962263,-0.007616165939698,1
1980-06-30,1.8999999999999997,-8.129999999999999,-0.0018890336918726,-0.0578206982038382,-0.0130293064915272,0.0903486864041482,-0.0420884216759436,-0.0112475382963941,-0.1176315582100033,0.0018574363068966,1
1980-07-31,2.1,-5.139999999999999,0.0067178982059559,-0.0449423683057377,0.0083470450351827,0.1510946974517129,-0.039369630865047,-0.0157091409123681,-0.1950605825713842,0.0153508320923281,1
1980-08-31,1.7000000000000002,0.5500000000000007,0.0119140290214563,-0.0169384679214266,0.0144252654449013,0.1368915719056893,0.0046371890690695,-0.0154128034377301,-0.1040972714435422,0.0202421687059324,0
1980-09-30,1.5999999999999996,3.1999999999999997,0.0138191747284857,0.012604939613896,0.0099509237621542,0.0987945038869355,0.0347997983207344,-0.0126951191337951,-0.1314962456316566,0.0094624702001224,0
1980-10-31,1.5,3.5599999999999987,0.0149929921354576,0.0323714975067819,0.0137977954763899,0.0832480440931195,0.0492682959803261,0.0043100646685898,-0.0927817334509661,-0.0033060485080884,0
1980-11-30,1.5999999999999996,4.6,0.0153031129310399,0.0457120857072563,0.0098255515105933,0.0942054107727914,0.0408736389809583,0.0102445893593277,-0.0153527090895853,-0.0102869468153903,0
1980-12-31,1.2000000000000002,5.220000000000001,0.0158359514968395,0.0357324133416434,0.0166692575155473,0.0538591696727293,0.030196413060592,0.0125347422043233,0.1201807076390806,-0.0126169557177178,0
1981-01-31,1.2000000000000002,3.4000000000000004,0.004011238814515,0.0167635923192746,0.0045281332391615,0.0212773984472853,0.0003341252970487,0.0039828081258486,0.1468489547212419,-0.0112620931488045,0
1981-02-28,1.1000000000000003,1.0599999999999987,-0.0011887371787597,-0.0038801913218864,0.0048037585053659,-0.0552961755849628,-0.0346901472813847,-0.0007864039900224,0.1081344425405514,-0.0074801000853135,0
1981-03-31,1.1000000000000003,-2.130000000000001,-0.0028651836334905,-0.0054070258574254,0.0006703487521688,-0.0022497197340154,-0.0493354044615417,-0.0042178805358243,-0.0007307271059531,0.0064838262411859,0
1981-04-30,0.2999999999999998,-1.33,-0.001480368316379,-0.0032783078144973,-0.0031821592531877,0.0104712998672953,-0.0216328534555989,-0.0075337256950946,-0.0540672212702757,0.0181800607641893,0
1981-05-31,0.0,1.5100000000000016,0.004304564642533,0.006514143348772,-0.0002045677053175,0.0253762174933749,0.0159027768585726,-0.0085175767439675,-0.0540672212702757,0.0134729894606806,0
1981-06-30,-0.0999999999999996,1.370000000000001,0.0066332456229787,0.0066626509882725,0.0036353629590433,-0.0067796869853786,0.0353761263863683,-0.0039261887061794,-0.080735468352437,-0.0023599657759385,0
1981-07-31,-0.5999999999999996,1.2599999999999998,0.0233834790934075,0.0173678668688328,0.0051622425977067,-0.0402331302364524,0.0218959314373234,0.0050246342428819,-0.0540672212702757,-0.0184401531694318,1
1981-08-31,-0.2999999999999998,-0.7900000000000009,0.0241760486916557,0.0104262699762234,0.0110161122172702,-0.0160738248310616,0.0032626222393155,0.0083554069112548,-0.0540672212702757,-0.0097960208286842,1
1981-09-30,0.0999999999999996,-0.0300000000000011,0.0172090745027198,0.0004188408300511,-0.0023251093103406,-0.1118483001365691,-0.013047075999653,0.007106340482295,0.0540672212702757,0.0007658661531024,1
1981-10-31,0.4000000000000003,-1.41,-0.0015138596571038,-0.0138245390437732,-0.0056302020107676,-0.0747636121712478,-0.0133133071410931,-0.006027264851391,0.0258963443035793,0.0098576002323431,1
1981-11-30,0.8000000000000007,-4.65,-0.0041489228410043,-0.0242436948519721,-0.0138551523634036,-0.0530817673461845,-0.0113244827246132,-0.0102846360481674,0.0540672212702757,0.0064463933861116,1
1981-12-31,1.2999999999999998,-3.85,-0.0032999076855873,-0.0303390001340115,-0.0011354539395904,0.0454435892661546,0.0055764944367826,-0.0176404712688276,-0.0281708769666964,0.0074540695011391,1
1982-01-31,1.0999999999999996,-1.2599999999999998,-0.0017174469920533,-0.0432939049068199,0.002454347470175,-0.0210889300219188,0.0114557546541682,-0.0099026450366626,-0.0052381851644329,0.0043891060225194,1
1982-02-28,1.5,2.620000000000001,0.0013593735237211,-0.011398336880708,0.0133925374242562,-0.0707961935776948,0.0167148398756582,-0.0076555812697769,-0.1316284424784366,-0.0024940672451929,1
1982-03-31,1.5999999999999996,1.83,0.0013091115975374,-0.0072721145252114,0.0061567250293088,-0.1109405859373122,0.0028478158282201,-0.0043279087076149,-0.1779750979789423,-0.0110975857018846,1
1982-04-30,2.1000000000000005,0.4199999999999999,0.0104939014003004,0.0041644994171292,0.0085141520037539,-0.0085616961348113,0.005454966862378,-0.004313909467573,0.0215218493470827,-0.0090897765361939,1
1982-05-31,1.9000000000000004,-1.3900000000000006,0.006227024578548,-0.0226925110381315,0.0024840427550238,0.0164577123030431,-0.0016089567509203,0.0030428375175066,0.2613105476261905,0.0009096611673262,1
1982-06-30,2.1,-0.209999999999999,0.0035419566254315,-0.0184964431895484,-0.0018546429333796,-0.0099774070319984,0.0062986295870341,0.0176410247106524,0.4142899525539505,0.0043647018364714,1
1982-07-31,2.6000000000000005,-1.3499999999999996,-0.003330953343811,-0.0126079017250044,0.003408536186626,-0.0611621695367379,-0.0102698525628914,0.0196396679541752,0.0328907951301782,-0.0035611624715556,1
1982-08-31,2.4000000000000004,-3.41,-0.0013095570194661,-0.0150864461816135,0.0011244541095707,-0.0592831680161527,-0.0155267714933877,0.0060035954619843,-0.1863658522684756,-0.0065052924148369,1
1982-09-30,2.5,-4.550000000000001,0.0016398812955102,-0.0151027099657414,0.0155131113223281,0.1095450027970406,-0.0174196712678558,-0.016806397765996,-0.1923020621426538,-0.0042812633901627,1
1982-10-31,2.5,-3.64,0.0009414138443286,-0.0213096275808686,0.0140595326353194,0.1930800513502815,-0.0128977786930724,-0.0198404978357444,0.0225313564453077,0.0054583714471228,1
