periode,m1,m2,n,DM,pval,sig
2024,AR(p),LinearRegression,12,2.638992038844893,0.008315293361294884,***
2024,AR(p),Ridge + Bagging,12,1.9987590569676976,0.04563442971261478,**
2024,LightGBM + Bagging,LinearRegression,12,7.705474641753386,1.2878587085651816e-14,***
2024,LightGBM + Bagging,Ridge + Bagging,12,9.332272422412414,0.0,***
2024,LinearRegression,Ridge + Bagging,12,-1.194836135109276,0.232151059128765,
2025,AR(1),AR(p),8,-0.3093109968915335,0.757084966555122,
2025,AR(1),LightGBM + Bagging,8,-3.3151697345744258,0.0009158749472528704,***
2025,AR(1),LinearRegression,8,-2.0768279680250967,0.03781743989887931,**
2025,AR(1),Ridge + Bagging,8,-1.9131943168060326,0.05572318081353478,*
2025,AR(p),LightGBM + Bagging,8,-3.7888241832757887,0.00015136198339305018,***
2025,AR(p),LinearRegression,8,-2.4721217424335276,0.013431376783166638,**
2025,AR(p),Ridge + Bagging,8,-2.215370579066536,0.02673463902292017,**
2025,LightGBM + Bagging,LinearRegression,8,-0.062283512575511416,0.950337058042173,
2025,LightGBM + Bagging,Ridge + Bagging,8,3.2083553742100652,0.0013349643204323414,***
2025,LinearRegression,Ridge + Bagging,8,1.7622627645760167,0.07802491194594552,*
