date,method,MAE_12m,RMSE_12m,Bias_12m
2019-11-01,AR(1),0.17021794780090016,0.2083425800614498,-0.1325420598916853
2019-12-01,AR(1),0.16656584114068884,0.20503734872627713,-0.10136561797561135
2020-01-01,AR(1),0.1602242188499883,0.19091656159058845,-0.027893607360296058
2020-02-01,AR(1),0.16490202796810496,0.1925812822072108,-0.01652046324374983
2020-03-01,AR(1),0.22021818916516542,0.2857968004689948,-0.0718366244408103
2020-04-01,AR(1),1.159824464959221,3.2756363332091976,-1.0162138821103617
2020-05-01,AR(1),1.9535806560856208,4.315544907393608,-1.8099700732367616
2020-06-01,AR(1),2.576542927904462,4.85045296165711,-2.465837251089322
2020-07-01,AR(1),3.1036892267329734,5.207248691153582,-2.9929835499178328
2020-08-01,AR(1),3.497435572582146,5.398294596101225,-3.386729895767006
2020-09-01,AR(1),3.8494949285066444,5.5477326675400285,-3.7387892516915042
2020-10-01,AR(1),4.129750929820125,5.635644996491098,-4.019045253004985
2020-11-01,AR(1),4.393331283551764,5.712487433725266,-4.282625606736624
2020-12-01,AR(1),4.654944695522976,5.791391925215389,-4.571763353963699
2021-01-01,AR(1),4.877502679053175,5.857805898982644,-4.8614517258185135
2021-02-01,AR(1),5.111544651907995,5.917455268270649,-5.111544651907995
2021-03-01,AR(1),5.15764354139833,5.925330388052603,-5.157643541398329
2021-04-01,AR(1),5.6433318484285335,6.9943264908566185,-2.7879717009045186
2021-05-01,AR(1),5.952632172832394,7.489378674630195,-0.856141128917416
2021-06-01,AR(1),6.050485938933394,7.596535827645514,0.5205420868549865
2021-07-01,AR(1),6.1665396844277565,7.706694556601622,1.7310332554583132
2021-08-01,AR(1),6.207249667398215,7.734007209858819,2.5943074505968693
2021-09-01,AR(1),6.253469800968126,7.762120834777712,3.3797738298085136
2021-10-01,AR(1),6.284821026099878,7.776743101432401,3.983719956930441
2021-11-01,AR(1),6.334502339920107,7.799285598623049,4.572678118817694
2021-12-01,AR(1),6.404428847378845,7.832603507565826,5.193355785474718
2022-01-01,AR(1),6.4496148260672,7.85187463052895,5.750788119548087
2022-02-01,AR(1),6.5057795810229955,7.875029192676822,6.291087773448183
2022-03-01,AR(1),6.660245249815965,7.918355300391428,6.660245249815964
2022-04-01,AR(1),5.278202976828159,6.185959881323673,5.186927375279755
2022-05-01,AR(1),4.1731710081063484,4.81674081064014,4.050828447610603
2022-06-01,AR(1),3.5066699671141515,4.091248035478787,3.384327406618406
2022-07-01,AR(1),2.8864527529692254,3.3884201787487767,2.7641101924734808
2022-08-01,AR(1),2.484211651862898,3.0099054893068375,2.361869091367153
2022-09-01,AR(1),2.097194393824356,2.6446918433162,1.9748518333286105
2022-10-01,AR(1),1.8001424003468671,2.405967050646274,1.677799839851122
2022-11-01,AR(1),1.4881956392077411,2.1367612497486377,1.3511071252827662
2022-12-01,AR(1),1.1749945240217083,1.7740664957239984,0.973704066353038
2023-01-01,AR(1),0.8880495445591201,1.4353889345977064,0.6580307330539019
2023-02-01,AR(1),0.6296801202948036,1.006032064786503,0.319935748462325
2023-03-01,AR(1),0.40822682978882113,0.45727717209417157,0.017765893807557442
2023-04-01,AR(1),0.395106401622969,0.4436183720954044,0.030886321973409677
2023-05-01,AR(1),0.4325357406136688,0.4770351286039088,-0.006543017017290172
2023-06-01,AR(1),0.4176500304765875,0.45270228228851117,-0.1331922067692183
2023-07-01,AR(1),0.4208476085616351,0.45647145637409786,-0.22250027066210287
2023-08-01,AR(1),0.41609065044203714,0.45050839448897556,-0.31724528843886507
2023-09-01,AR(1),0.44180188580665564,0.4782031719581522,-0.40060852050795326
2023-10-01,AR(1),0.4686266072837437,0.5005727404372096,-0.4686266072837437
2023-11-01,AR(1),0.4849001975042251,0.5065872684691145,-0.4849001975042251
2023-12-01,AR(1),0.488389929425419,0.5093774339243947,-0.48838992942541903
2024-01-01,AR(1),0.5036975462173959,0.5172566088052735,-0.5036975462173959
2024-02-01,AR(1),0.49473294564687414,0.5098453436781203,-0.49473294564687426
2024-03-01,AR(1),0.4936204903639962,0.5088021249296237,-0.4936204903639962
2024-04-01,AR(1),0.5110751160762731,0.5255068557788546,-0.511075116076273
2024-05-01,AR(1),0.4926399410860091,0.506756975048987,-0.4926399410860091
2024-06-01,AR(1),0.4796176081787525,0.4912968051513806,-0.47961760817875243
2024-07-01,AR(1),0.4928892949711796,0.5081522150676027,-0.49288929497117956
2024-08-01,AR(1),0.4883754667222784,0.503576093231903,-0.48837546672227833
2024-09-01,AR(1),0.45288850402977404,0.47143622819007014,-0.45288850402977393
2024-10-01,AR(1),0.41615836461028843,0.4434391504035394,-0.41615836461028843
2024-11-01,AR(1),0.43293300296221043,0.45774976200876855,-0.4329330029622105
2024-12-01,AR(1),0.41633505459212633,0.4457164607280634,-0.4163350545921263
2025-01-01,AR(1),0.40800819146272566,0.4399607391553965,-0.40800819146272566
2025-02-01,AR(1),0.3877274872776668,0.4283244697430133,-0.3877274872776668
2025-03-01,AR(1),0.3650281135063422,0.41020050417403314,-0.36502811350634207
2025-04-01,AR(1),0.32918679236613313,0.37509220024105616,-0.32918679236613313
2025-05-01,AR(1),0.3027966887001498,0.3566271096884277,-0.3027966887001498
2025-06-01,AR(1),0.2708825207553311,0.3264618343944497,-0.24899204284463503
2025-07-01,AR(1),0.2271203905889441,0.2589222964012949,-0.17370515744823553
2025-08-01,AR(1),0.18935145867457057,0.21786511132560218,-0.1305136862032474
1990-01-01,AR(p),,,
1990-02-01,AR(p),,,
1990-03-01,AR(p),,,
1990-04-01,AR(p),0.23893920107490868,0.30510076271960057,-0.21944146336625053
1990-05-01,AR(p),0.23202197691119072,0.28778675544874316,-0.2164237867442642
1990-06-01,AR(p),0.22611070799121694,0.2746936781297644,-0.14759409505499546
1990-07-01,AR(p),0.2372290344613255,0.27905929028588,-0.16992908051599281
1990-08-01,AR(p),0.29552637753245914,0.36058676472800855,-0.236638917830293
1990-09-01,AR(p),0.32847893616310825,0.39310222374567066,-0.2761345275389606
1990-10-01,AR(p),0.3491372804344866,0.4095187387792554,-0.30202731267275373
1990-11-01,AR(p),0.37703326780806345,0.43769883542600235,-0.33420602438830627
1990-12-01,AR(p),0.4132145302661003,0.4800557321960776,-0.3739562237979895
1991-01-01,AR(p),0.4967986277271879,0.566399086714105,-0.46403956716196326
1991-02-01,AR(p),0.5831027584135225,0.6744155708760583,-0.550343697848298
1991-03-01,AR(p),0.6632014065182058,0.7861435939738067,-0.630442345952981
1991-04-01,AR(p),0.7549091901693243,0.8607915479378654,-0.7221501296040996
1991-05-01,AR(p),0.8599331160806664,0.9572075609231403,-0.8271740555154418
1991-06-01,AR(p),1.0009963606438326,1.1002206936586592,-1.0009963606438326
1991-07-01,AR(p),1.074927907036591,1.149355217912994,-1.074927907036591
1991-08-01,AR(p),1.089835558811829,1.1595958578028442,-1.089835558811829
1991-09-01,AR(p),1.098777995222444,1.1645650613085923,-1.098777995222444
1991-10-01,AR(p),1.1309182780399638,1.1844837980065426,-1.1309182780399638
1991-11-01,AR(p),1.1209088129520917,1.179437094354682,-1.1209088129520917
1991-12-01,AR(p),1.1106584619635496,1.172903386421922,-1.1106584619635498
1992-01-01,AR(p),1.0721742345500778,1.1459813678899962,-1.0721742345500778
1992-02-01,AR(p),0.9912336868686493,1.0873659964679228,-0.9912336868686493
1992-03-01,AR(p),0.8700524428251809,0.9976086001008999,-0.8625408538340033
1992-04-01,AR(p),0.8020486140517136,0.9405933130505482,-0.7945370250605359
1992-05-01,AR(p),0.7109661099632727,0.847031202945263,-0.7034545209720949
1992-06-01,AR(p),0.5844652806521691,0.6568804902498527,-0.5769536916609913
1992-07-01,AR(p),0.5438012539059084,0.5953683427120167,-0.5362896649147306
1992-08-01,AR(p),0.523766366226694,0.5691385274748335,-0.5162547772355164
1992-09-01,AR(p),0.5228321914883318,0.5679985879163545,-0.5153206024971542
1992-10-01,AR(p),0.45446401090117927,0.502805595387204,-0.44695242191000156
1992-11-01,AR(p),0.4389096776908989,0.48892352739791284,-0.43139808869972124
1992-12-01,AR(p),0.3914613487128719,0.4480558711022041,-0.364145716770748
1993-01-01,AR(p),0.36090019734130835,0.4201179395410771,-0.2980078821441936
1993-02-01,AR(p),0.36997645433337073,0.42819549572439886,-0.23509373665800726
1993-03-01,AR(p),0.399070300648388,0.44286713297305846,-0.20599989034298996
1993-04-01,AR(p),0.40085128561381184,0.4445335975758919,-0.13680494416160374
1993-05-01,AR(p),0.4280426330974505,0.4761238160642033,-0.04767190632277657
1993-06-01,AR(p),0.4926867584363476,0.5699521064461999,0.07885611008547032
1993-07-01,AR(p),0.5277080414521101,0.6235492467450735,0.23106893127455788
1993-08-01,AR(p),0.5507246034783292,0.6517114396616268,0.36109898466455664
1993-09-01,AR(p),0.5768407616466346,0.6847325385248685,0.5019149003787514
1993-10-01,AR(p),0.5994635229079438,0.6924879032737167,0.5412589292469436
1993-11-01,AR(p),0.6367469282897953,0.7226762134659105,0.6367469282897953
1993-12-01,AR(p),0.6931018411728673,0.7574721680464096,0.6931018411728673
1994-01-01,AR(p),0.7226255614592243,0.7725465413948422,0.7226255614592243
1994-02-01,AR(p),0.7060588042734613,0.7653821775650431,0.7060588042734613
1994-03-01,AR(p),0.6941235742157318,0.760335216758541,0.6941235742157318
1994-04-01,AR(p),0.7113253730496241,0.7722120361120677,0.7113253730496241
1994-05-01,AR(p),0.7245025767389833,0.78535918821543,0.7245025767389833
1994-06-01,AR(p),0.6732744451886766,0.7285329179562904,0.6732744451886766
1994-07-01,AR(p),0.6207438599202941,0.6677181713092639,0.6207438599202941
1994-08-01,AR(p),0.5951683274994932,0.6377506303456083,0.5951683274994932
1994-09-01,AR(p),0.56008223041819,0.5926333922454153,0.56008223041819
1994-10-01,AR(p),0.6186949187345433,0.6603212750277337,0.6186949187345433
1994-11-01,AR(p),0.6243672361674327,0.6674187194691613,0.6243672361674327
1994-12-01,AR(p),0.6162280977918001,0.6582553527391036,0.6162280977918001
1995-01-01,AR(p),0.6420563487550544,0.6860269669570809,0.6420563487550544
1995-02-01,AR(p),0.7295606270333966,0.7767359341472153,0.7295606270333966
1995-03-01,AR(p),0.8025363481202024,0.8389600960429178,0.8025363481202024
1995-04-01,AR(p),0.7823271657951513,0.8265587492862213,0.7823271657951513
1995-05-01,AR(p),0.7149458203240356,0.7888698538813447,0.7149458203240356
1995-06-01,AR(p),0.6868022210776873,0.7757957095010614,0.6868022210776873
1995-07-01,AR(p),0.6687642789273789,0.7667963378098236,0.6687642789273789
1995-08-01,AR(p),0.6330641984490273,0.7480764802890743,0.6330641984490273
1995-09-01,AR(p),0.5960581879774627,0.730125600584069,0.5960581879774627
1995-10-01,AR(p),0.5088692834687933,0.660926190177791,0.5040549257239242
1995-11-01,AR(p),0.46356455059874735,0.6189539488200332,0.4052436193034881
1995-12-01,AR(p),0.4358264619947334,0.5946822443003531,0.31674611594167695
1996-01-01,AR(p),0.3825481524461632,0.5423899864374765,0.223743799736034
1996-02-01,AR(p),0.3166988976944542,0.42098198040435525,0.07572760982433598
1996-03-01,AR(p),0.2569787553831068,0.2923227732406355,-0.052332511543681404
1996-04-01,AR(p),0.25034208807691066,0.2842668471308225,-0.05896917884987755
1996-05-01,AR(p),0.2591154005159201,0.2873407345293939,-0.05019586641086812
1996-06-01,AR(p),0.2667359827971883,0.2936444825229672,-0.04257528412959997
1996-07-01,AR(p),0.25687791614087874,0.28625185838820283,-0.052433350785909515
1996-08-01,AR(p),0.29248788937327114,0.33194615354015344,-0.016823377553517132
1996-09-01,AR(p),0.3124342141830154,0.3469976274987244,0.003122947256227198
1996-10-01,AR(p),0.3294392537408671,0.353355104761313,0.024942344558947976
1996-11-01,AR(p),0.33053348583323733,0.35436814403459216,0.07954315020170831
1996-12-01,AR(p),0.33258738121566594,0.35654582471029755,0.1423564603419342
1997-01-01,AR(p),0.3400430625965661,0.36241689499564306,0.18953614837990718
1997-02-01,AR(p),0.3268900879039683,0.3470635954298873,0.25855010884729834
1997-03-01,AR(p),0.32138117416232387,0.34102722507642586,0.32138117416232387
1997-04-01,AR(p),0.3218548977371562,0.3414616964350766,0.3218548977371562
1997-05-01,AR(p),0.3641645471974386,0.38859387005137314,0.3641645471974386
1997-06-01,AR(p),0.35029647315417956,0.3812873068168516,0.35029647315417956
1997-07-01,AR(p),0.37813565430877966,0.40434308160379656,0.37813565430877955
1997-08-01,AR(p),0.33086375688771996,0.36415599935865695,0.32369221564714173
1997-09-01,AR(p),0.3106283735663793,0.3497321608613356,0.30345683232580106
1997-10-01,AR(p),0.33224627885093994,0.3714730491876699,0.3250747376103617
1997-11-01,AR(p),0.37576634714021173,0.4356677685426098,0.3685948058996334
1997-12-01,AR(p),0.40127540053882066,0.4663382445439846,0.39410385929824243
1998-01-01,AR(p),0.42246705502095483,0.4865738992335997,0.4152955137803765
1998-02-01,AR(p),0.43396026691769035,0.4960277736246945,0.4267887256771121
1998-03-01,AR(p),0.43868048383168007,0.49955759773272196,0.4315089425911018
1998-04-01,AR(p),0.4599648038505572,0.5181097699133937,0.4527932626099789
1998-05-01,AR(p),0.4163321899253152,0.48336879853790005,0.40916064868473695
1998-06-01,AR(p),0.4469321917400922,0.502196545756071,0.4397606504995139
1998-07-01,AR(p),0.42568639311429607,0.4865151582821394,0.41851485187371784
1998-08-01,AR(p),0.44537691750913994,0.49299506807125093,0.44537691750914
1998-09-01,AR(p),0.4587631924769258,0.498754136365477,0.45876319247692593
1998-10-01,AR(p),0.4185276700633549,0.4780811778471738,0.4185276700633549
1998-11-01,AR(p),0.36711381196688886,0.41499329909488,0.32720635384614677
1998-12-01,AR(p),0.3092588957210518,0.3632235039734347,0.2693514376003098
1999-01-01,AR(p),0.26956311620493256,0.3234587886933023,0.22965565808419056
1999-02-01,AR(p),0.2375257289475711,0.29432896261723346,0.197618270826829
1999-03-01,AR(p),0.24084020994577438,0.29902636588640646,0.20093275182503234
1999-04-01,AR(p),0.21888828874337585,0.2648027626136842,0.12768075628791176
1999-05-01,AR(p),0.2139391166736709,0.26279144514759895,0.12273158421820683
1999-06-01,AR(p),0.18438804302857378,0.2253163990217304,0.09318051057310967
1999-07-01,AR(p),0.17796228995117813,0.21957216926417195,0.08675475749571404
1999-08-01,AR(p),0.17843514356579293,0.22017895296201756,0.08722761111032885
1999-09-01,AR(p),0.1833358800562057,0.22725584094341084,0.09212834760074161
1999-10-01,AR(p),0.21432887285234148,0.2525134733240636,0.12312134039687739
1999-11-01,AR(p),0.2162942286446229,0.25446138005312224,0.16499415430990086
1999-12-01,AR(p),0.238278116192104,0.26569979756232903,0.18697804185738195
2000-01-01,AR(p),0.24240847737750346,0.267721454989796,0.1911084030427814
2000-02-01,AR(p),0.2560781515699149,0.27629756182405457,0.2047780772351929
2000-03-01,AR(p),0.22353495216923272,0.24574033340342438,0.16392972923810797
2000-04-01,AR(p),0.2467139255256746,0.2847884931063507,0.23840877692927187
2000-05-01,AR(p),0.25643704259163275,0.2893894357223808,0.24813189399523006
2000-06-01,AR(p),0.26262078545898326,0.29298457147138696,0.2543156368625806
2000-07-01,AR(p),0.26525542412426856,0.29456392274244236,0.2569502755278658
2000-08-01,AR(p),0.24574177541486608,0.28322237441392983,0.22896562697777254
2000-09-01,AR(p),0.223256862944195,0.26538950234100367,0.2064807145071014
2000-10-01,AR(p),0.19259526424221832,0.2414982167187793,0.17581911580512474
2000-11-01,AR(p),0.18101586489723978,0.2320322013553041,0.1642397164601462
2000-12-01,AR(p),0.16200290625754574,0.2193292663091242,0.13910942017667977
2001-01-01,AR(p),0.1732645969351907,0.23049018541383895,0.10195988777733288
2001-02-01,AR(p),0.16732410349550628,0.22482706150198337,0.06578839777865288
2001-03-01,AR(p),0.19028797659824584,0.24323630843228894,0.04282452467591328
2001-04-01,AR(p),0.2126098732801752,0.3021622969024235,-0.0771553930536218
2001-05-01,AR(p),0.22644651361632492,0.3146002345490849,-0.12335672108933088
2001-06-01,AR(p),0.2570375966891063,0.35047214746469035,-0.18834684286602502
2001-07-01,AR(p),0.3002754806132381,0.40231915279159575,-0.26357017907839314
2001-08-01,AR(p),0.36150273511544023,0.4615949455822558,-0.32479743358059526
2001-09-01,AR(p),0.4561606021893498,0.5798594454226524,-0.433229240383132
2001-10-01,AR(p),0.5797292513152482,0.7230538116391616,-0.5590498802999003
2001-11-01,AR(p),0.7088582654141593,0.8688740549749262,-0.7088582654141593
2001-12-01,AR(p),0.8561080284023709,1.012887631491054,-0.8561080284023709
2002-01-01,AR(p),0.9412911227348036,1.0781934344696802,-0.9412911227348036
2002-02-01,AR(p),1.0445266175040426,1.1523206295741393,-1.0445266175040426
2002-03-01,AR(p),1.1234826874899901,1.2058340516189887,-1.1234826874899904
2002-04-01,AR(p),1.151088626366455,1.2289513076874583,-1.151088626366455
2002-05-01,AR(p),1.241444600345225,1.2935954585440887,-1.2414446003452253
2002-06-01,AR(p),1.2940330574061183,1.3292454164687186,-1.2940330574061185
2002-07-01,AR(p),1.3183251117399697,1.3448072801707778,-1.3183251117399697
2002-08-01,AR(p),1.2923829411151415,1.3326007176667114,-1.2923829411151415
2002-09-01,AR(p),1.209363230979052,1.2869369019872465,-1.209363230979052
2002-10-01,AR(p),1.1027928688618902,1.2139042023903306,-1.0665443040535472
2002-11-01,AR(p),0.9835327348160924,1.1158162160525267,-0.9068670388861748
2002-12-01,AR(p),0.863026902305016,0.9922664314724071,-0.7267560077770558
2003-01-01,AR(p),0.7723155760185226,0.9193411431341904,-0.5986899223216917
2003-02-01,AR(p),0.6583599403234969,0.8230045423854084,-0.4759435719192438
2003-03-01,AR(p),0.5556749742435708,0.7365172336719638,-0.36648350322539275
2003-04-01,AR(p),0.47985092505685917,0.6570643939523465,-0.24479386024771085
2003-05-01,AR(p),0.3684143109558115,0.5087344878198535,-0.11548055801935915
2003-06-01,AR(p),0.28920979775294114,0.37852298347928603,-0.03627604481648875
2003-07-01,AR(p),0.22506232843689652,0.25312447849155273,0.027871424499555885
2003-08-01,AR(p),0.224301123193418,0.25170807733960615,0.028632629743034422
2003-09-01,AR(p),0.24427888722832367,0.27754002153795265,0.008654865708128725
2003-10-01,AR(p),0.2633540420218748,0.29948650343082395,-0.04666885389376516
2003-11-01,AR(p),0.2476349879587684,0.2916048710751913,-0.06238790795687149
2003-12-01,AR(p),0.24131303870330637,0.28458944613716763,-0.06870985721233351
2004-01-01,AR(p),0.22377340410383692,0.2771652076267449,-0.08852498178173483
2004-02-01,AR(p),0.24384105730468705,0.2894304561518805,-0.0684573285808847
2004-03-01,AR(p),0.25380713559479817,0.29286876921752525,-0.05849125029077359
2004-04-01,AR(p),0.2634045644844374,0.30357823534826606,-0.04889382140113437
2004-05-01,AR(p),0.3063066336525169,0.35135474718637977,-0.005991752233054833
2004-06-01,AR(p),0.36724186597643277,0.44606502929627284,0.09729257265638226
2004-07-01,AR(p),0.4200075591424988,0.5068736777928743,0.18880865599456143
2004-08-01,AR(p),0.44674201287360965,0.5388568983852805,0.29306186683415414
2004-09-01,AR(p),0.4736863393044081,0.5691899021248881,0.3970119749390313
2004-10-01,AR(p),0.4805875648925428,0.5750738984207463,0.4783120749226109
2004-11-01,AR(p),0.4886313783817933,0.576500764011391,0.48635588841186145
2004-12-01,AR(p),0.4690929125789864,0.5708971269739908,0.45893305412755003
2005-01-01,AR(p),0.4951707934974499,0.5786158307056005,0.4872864250159455
2005-02-01,AR(p),0.47813387580555505,0.5729544267922891,0.4702495073240507
2005-03-01,AR(p),0.5157188242810434,0.5977238550807091,0.507834455799539
2005-04-01,AR(p),0.5013866892480232,0.5903806110817261,0.49350232076651884
2005-05-01,AR(p),0.46890122839266263,0.5663881132145087,0.4610168599111582
2005-06-01,AR(p),0.407405133629609,0.4949650426200824,0.39952076514810453
2005-07-01,AR(p),0.35397282335052577,0.43213288581120124,0.34608845486902134
2005-08-01,AR(p),0.3128813389924776,0.3773741130533961,0.30499697051097313
2005-09-01,AR(p),0.2657691088906742,0.30829405326431186,0.25788474040916975
2005-10-01,AR(p),0.2600850765123108,0.29902650665569325,0.25220070803080635
2005-11-01,AR(p),0.2827919826741185,0.3200536323133511,0.27490761419261406
2005-12-01,AR(p),0.323333579701036,0.35495565822839337,0.323333579701036
2006-01-01,AR(p),0.33800980254117396,0.3717046672862935,0.33800980254117396
2006-02-01,AR(p),0.381048925610725,0.40995542885657554,0.381048925610725
2006-03-01,AR(p),0.3491926960822951,0.3758938961034638,0.34919269608229503
2006-04-01,AR(p),0.3595891444792974,0.38358043103549644,0.3595891444792974
2006-05-01,AR(p),0.36913407727954844,0.39071859087345906,0.36913407727954856
2006-06-01,AR(p),0.36354923324843114,0.3876497414267199,0.3635492332484311
2006-07-01,AR(p),0.3576055172795185,0.38474341030709813,0.35760551727951856
2006-08-01,AR(p),0.34073911633426546,0.37624896375319,0.3407391163342655
2006-09-01,AR(p),0.35963911694241263,0.39264048880283203,0.3596391169424125
2006-10-01,AR(p),0.3593583946875784,0.39231195932888946,0.3593583946875784
2006-11-01,AR(p),0.3577507503831587,0.39061489668158034,0.3577507503831587
2006-12-01,AR(p),0.34177735671546716,0.3722746598579266,0.34177735671546716
2007-01-01,AR(p),0.311500439215959,0.345178472695124,0.28827057672784034
2007-02-01,AR(p),0.26742968291343394,0.2984593626452078,0.2441998204253152
2007-03-01,AR(p),0.2640423431725336,0.2960816753111699,0.24081248068441494
2007-04-01,AR(p),0.2436200893538106,0.2804532427973085,0.2203902268656919
2007-05-01,AR(p),0.2205259477195335,0.2627471425797368,0.19729608523141473
2007-06-01,AR(p),0.2116947751441937,0.2584310383268403,0.1760695781817437
2007-07-01,AR(p),0.19959634068685703,0.2546303804634817,0.1626382886308267
2007-08-01,AR(p),0.20297288175651304,0.2560939933651818,0.1660148297004827
2007-09-01,AR(p),0.20126413373577004,0.25316430671686313,0.09325360217286272
2007-10-01,AR(p),0.21552284155500204,0.2821034308582525,0.002723078048311567
2007-11-01,AR(p),0.21414542140721263,0.2801665295344179,-0.06316467549253822
2007-12-01,AR(p),0.24583242121207213,0.33499833322356304,-0.15187245049735426
2008-01-01,AR(p),0.25552291054058296,0.34066413823325137,-0.1615629398258651
2008-02-01,AR(p),0.2844795352468272,0.3613277953264218,-0.2033084837914939
2008-03-01,AR(p),0.3376208802516933,0.4294916755032324,-0.2878398464028235
2008-04-01,AR(p),0.37590674764378623,0.4577794051821671,-0.3424702844556833
2008-05-01,AR(p),0.45624066612416736,0.5460750867716442,-0.4344156900207543
2008-06-01,AR(p),0.5268033225625833,0.6069949216688949,-0.5049783464591705
2008-07-01,AR(p),0.6129644926587022,0.677425926558021,-0.5911395165552894
2008-08-01,AR(p),0.7325019891321615,0.813439167226807,-0.7325019891321615
2008-09-01,AR(p),0.8036843725007513,0.8849738285563054,-0.8036843725007513
2008-10-01,AR(p),0.8841255502818625,0.9808060486453904,-0.8841255502818623
2008-11-01,AR(p),1.0213110071978706,1.1375487923066874,-1.0213110071978706
2008-12-01,AR(p),1.1293685316154192,1.2610508053612648,-1.1293685316154194
2009-01-01,AR(p),1.329634277906454,1.4744244525158279,-1.329634277906454
2009-02-01,AR(p),1.5730177411640607,1.7581940883980942,-1.5730177411640607
2009-03-01,AR(p),1.7823514065713388,1.9907103868454283,-1.7823514065713386
2009-04-01,AR(p),2.057410183384239,2.27541318370443,-2.057410183384239
2009-05-01,AR(p),2.269557989480875,2.4811629579171073,-2.269557989480875
2009-06-01,AR(p),2.4829613879159353,2.663794977808884,-2.482961387915935
2009-07-01,AR(p),2.6724832394399236,2.8145627582110753,-2.6724832394399236
2009-08-01,AR(p),2.7838095032443415,2.901555822215607,-2.7838095032443415
2009-09-01,AR(p),2.9447509874119917,3.023578076656235,-2.9447509874119926
2009-10-01,AR(p),3.048103940295563,3.0983385381306223,-3.048103940295563
2009-11-01,AR(p),3.0652249793198045,3.1101194905168077,-3.0652249793198045
2009-12-01,AR(p),3.0369041547707294,3.0932354010706,-3.0369041547707294
2010-01-01,AR(p),2.883059135851234,3.005664957375817,-2.883059135851235
2010-02-01,AR(p),2.6155931807296446,2.8466173318249917,-2.5930559957857384
2010-03-01,AR(p),2.3724649155732576,2.6813098689061303,-2.2798442225113735
2010-04-01,AR(p),2.1201450900178225,2.450796574942454,-1.8891301889960566
2010-05-01,AR(p),1.933600435476541,2.255778438752596,-1.4790999072986135
2010-06-01,AR(p),1.756982413508398,2.0574032296664844,-1.075390485045472
2010-07-01,AR(p),1.572168459423079,1.8485196225904297,-0.707505540796996
2010-08-01,AR(p),1.4114559765178465,1.671649410852411,-0.38466552704306145
2010-09-01,AR(p),1.2745617042170312,1.462852642688495,0.013740415235480585
2010-10-01,AR(p),1.1892581211554678,1.320497011284894,0.4008143254470647
2010-11-01,AR(p),1.075511038300345,1.1788438681895466,0.660190567865502
2010-12-01,AR(p),1.0129616627573637,1.1074994372508509,0.8775093668691433
2011-01-01,AR(p),0.9999591340000139,1.0988398992071375,0.9999591340000138
2011-02-01,AR(p),1.0370717642280738,1.1108619457400382,1.0370717642280736
2011-03-01,AR(p),1.064760297494235,1.125388926344011,1.0647602974942347
2011-04-01,AR(p),1.0533506564270527,1.117637712134804,1.0533506564270525
2011-05-01,AR(p),0.9490590836584785,1.0487815934812095,0.9490590836584785
2011-06-01,AR(p),0.8582204508254057,0.9754069148023912,0.812806316206553
2011-07-01,AR(p),0.7784638266043067,0.9233301623532815,0.7330496919854538
2011-08-01,AR(p),0.7366710507719558,0.890050058938522,0.6912569161531029
2011-09-01,AR(p),0.6356973612788139,0.7730897497036086,0.5902832266599611
2011-10-01,AR(p),0.5026510338182372,0.5729663680698089,0.45723689919938443
2011-11-01,AR(p),0.5393401561536194,0.6391866956702115,0.49392602153476656
2011-12-01,AR(p),0.5125504005388023,0.6061494070101335,0.46713626591994944
2012-01-01,AR(p),0.49419572679838725,0.5893669586688047,0.44878159217953445
2012-02-01,AR(p),0.47298129694546076,0.5728183962254493,0.42756716232660796
2012-03-01,AR(p),0.4495245501474647,0.5471825833357647,0.4041104155286119
2012-04-01,AR(p),0.4510038610323888,0.5490780407045142,0.405589726413536
2012-05-01,AR(p),0.5123147981228892,0.597962614402706,0.4669006635040363
2012-06-01,AR(p),0.5855631324855316,0.6796037276783863,0.5855631324855315
2012-07-01,AR(p),0.6461134687684812,0.7231697557014872,0.6461134687684811
2012-08-01,AR(p),0.6696166798608717,0.7428022424156371,0.6696166798608717
2012-09-01,AR(p),0.7260885646534548,0.7939701190507538,0.7260885646534548
2012-10-01,AR(p),0.7750042151601445,0.8246476816599035,0.7750042151601445
2012-11-01,AR(p),0.683303874615138,0.7348160216939884,0.683303874615138
2012-12-01,AR(p),0.6588126234595225,0.7193144178158899,0.6588126234595224
2013-01-01,AR(p),0.6395359071809038,0.7106662795843959,0.6395359071809037
2013-02-01,AR(p),0.6597713635288288,0.7232937329191509,0.6597713635288287
2013-03-01,AR(p),0.6625059809381263,0.7251352399740549,0.6625059809381263
2013-04-01,AR(p),0.6274444510404568,0.7005007041557567,0.6274444510404567
2013-05-01,AR(p),0.5996730644210645,0.6738882183610392,0.5996730644210644
2013-06-01,AR(p),0.5413813720495385,0.6005486837089467,0.5413813720495384
2013-07-01,AR(p),0.5294997052303946,0.5845745569280762,0.5294997052303945
2013-08-01,AR(p),0.5207765493686196,0.5740195072520478,0.5207765493686195
2013-09-01,AR(p),0.44124704192917585,0.4906770142412551,0.44124704192917585
2013-10-01,AR(p),0.3976137270361537,0.440119367309688,0.39761372703615366
2013-11-01,AR(p),0.43533284849488957,0.4763344358166114,0.43533284849488946
2013-12-01,AR(p),0.517788425971366,0.6001158783354541,0.517788425971366
2014-01-01,AR(p),0.6400092525760938,0.7678091338081209,0.6400092525760936
2014-02-01,AR(p),0.6669034643439905,0.7929733643405562,0.6669034643439904
