sasdate,UNRATE,TB3MS,RPI,INDPRO,DPCERA3M086SBEA,S&P 500,BUSLOANS,CPIAUCSL,OILPRICEx,M2SL
1961-06-01,-0.46184401984361845,0.09307492378703852,0.5829273734249742,1.2115143868171465,-0.027742620791309385,-0.5367051925635856,0.19589463330685583,-0.3717861896217686,-0.04753200448136489,0.22904438478128542
1961-07-01,0.2383900013650637,-0.22487736284583465,0.022409048894666758,0.9625439615581114,-0.7047512735785846,-0.24188501745647928,-0.2460364721968771,0.9845254247773922,-0.04753200448136489,-0.31636453032622225
1961-08-01,-0.9286667006494106,0.3621114740148542,-0.17250323479420876,0.7218352363027702,0.11841867897753018,0.8183336964774359,-0.3720723213797483,-0.7412337591863918,-0.04753200448136489,0.14757471308252448
1961-09-01,0.23839000136506575,-0.27379309925089323,-0.11648450161686691,-0.30660965969330234,0.3767212513876442,-0.3841333175324302,-0.2830835537767586,0.24418624214141274,-0.04753200448136489,0.07312146476614258
1961-10-01,-0.4618440198436205,0.04415918738198102,0.6169529292386096,1.7262046101947701,0.4562924063937996,0.13976064607810434,-0.06930954748388715,-0.4930271535091264,-0.04753200448136489,-0.1320494791312723
1961-11-01,-0.9286667006494106,0.435485078622441,0.5399227384586324,1.3611145254238344,0.8880663876923505,1.0697366296909028,-0.18893347620334736,-0.0013873114441783022,-0.04753200448136489,0.3221302480329476
1961-12-01,-0.2284326794407244,0.28873786940726853,0.29078275905782547,0.6840870529832704,0.5410150396781028,0.09237762811163117,0.9683628289743997,0.36691228952638016,-0.04753200448136489,0.18150393566781867
1962-01-01,-0.4618440198436205,0.28873786940726853,-0.3062403922789881,-1.0705420758277913,-0.290418148054548,-1.2227380741880367,-0.12883801658273686,-0.001755304445548203,-0.04753200448136489,0.10820528007475488
1962-02-01,-0.6952553602465145,0.01970131917945173,0.14054835627230164,1.4460709900536652,-0.3874326430810352,0.29507184337432046,-0.8093453562871674,0.48776120451754024,-0.04753200448136489,0.4863821314522773
1962-03-01,0.2383900013650637,-0.029214417225604684,0.36483596007677854,0.347349793401722,0.7056018695863112,-0.13752417802447586,-0.02448561420202436,-0.12541174470046332,-0.04753200448136489,0.7285189732517918
1962-04-01,0.004978660962169652,0.01970131917945173,0.21551707194860914,0.022079315306629186,0.10832341328247472,-1.0682496697070352,0.4317030015330696,-0.24654867833442395,-0.04753200448136489,0.3326558293744373
1962-05-01,-0.2284326794407244,-0.10258802183319146,-0.09953951839496201,-0.3007166401504067,0.635080717927982,-2.319505388306072,0.12018643174579527,-0.12378464541364638,-0.04753200448136489,0.07072207836726857
1962-06-01,0.004978660962169652,0.09307492378703852,-0.10298890482303379,-0.4083543319592206,-0.95897084921576,-3.629495514181289,0.9862459993616902,-0.732381291073995,-0.04753200448136489,-0.061599450066046946
1962-07-01,-0.2284326794407244,0.4599429468249692,0.19200198993255738,0.7733690059107801,0.07633684193027415,0.4983036684797825,-0.14631801748654089,0.4859823212197794,-0.04753200448136489,-0.2541982303291793
1962-08-01,0.7052126821708539,-0.24933523104836394,-0.08342826630122666,-0.08612610610776433,0.023851768084903777,0.583102946067769,-0.1227345307969857,0.6071300775733143,-0.04753200448136489,0.05171997744975793
1962-09-01,-0.22843267944072648,-0.10258802183319146,-0.18072124814099277,0.44559682981119464,1.0688419336068635,-0.4141484573581357,0.41779368759871827,0.9668532199713937,-0.04753200448136489,0.1062782871222549
1962-10-01,-0.46184401984361845,-0.10258802183319038,0.22943212428661103,-0.08691184159368352,-0.9513589167312414,-1.0591438130922521,0.46105206126175763,-2.184541874903473,-0.04753200448136489,0.22101306966473863
1962-11-01,0.7052126821708539,0.21536426479968174,0.09340241027849822,0.22991663716944163,1.3332380104591508,1.6922958808202335,0.19139334949326992,0.4831366887330024,-0.04753200448136489,0.39423022428626736
1962-12-01,-0.4618440198436205,0.09307492378703852,0.17901494119186623,-0.1930226437206246,0.3733721366956512,1.0166180358337762,-0.05001449213748046,-0.0013873114441783022,-0.04753200448136489,0.5636383767081944
1963-01-01,0.4718013417679598,0.09307492378703852,0.3038752922676582,0.5427885459383088,-0.3634053333461263,0.8915152638134267,-0.07967926725988933,0.7251598239698489,-0.04753200448136489,0.31045617963198086
1963-02-01,0.4718013417679598,0.01970131917945173,-0.6724780042016196,0.9533549009144889,-0.7996036441449733,0.20081704455562788,-0.2009111268442166,-0.24436486061312723,-0.04753200448136489,0.41904118070899643
1963-03-01,-0.4618440198436205,-0.07813015363066217,0.1645759192742619,0.4262757760356945,0.3081705498052959,-0.2712385544238808,-0.2486988690378796,-0.1226959860263244,-0.04753200448136489,0.4662272298053574
1963-04-01,0.004978660962169652,0.01970131917945173,0.013258422998233401,0.7296216106193127,0.12756644795793468,1.1166220484791969,0.31055041330709926,-0.7259091347700427,-0.04753200448136489,0.3367164606023731
1963-05-01,0.4718013417679598,0.06861705558451031,0.14395005995138724,1.0235782326171996,-0.2496412343668909,0.38870361948298005,-0.022575791649183746,0.7231345118816861,-0.04753200448136489,0.4423498752482217
1963-06-01,-0.6952553602465166,0.14199066019209602,0.18089941962246725,0.10913185744226046,0.8799879055627647,-0.17723035979978863,0.6610549562368793,0.8413207415113492,-0.04753200448136489,0.14168643957609736
1963-07-01,0.004978660962169652,0.4599429468249692,-0.17273972823476497,-0.5960965238922651,0.3172668706057948,-0.5819694350783194,-0.10720717176483938,-0.2452120122709829,-0.04753200448136489,0.36309072301069256
1963-08-01,-0.46184401984361845,0.33765360581232495,0.07756197637822408,0.008715374472635415,0.11901936027964538,0.595200149419815,-0.5262543819669274,-0.24331613760520673,-0.04753200448136489,0.2382206003563341
1963-09-01,0.2383900013650637,0.14199066019209602,0.35582215455383503,0.808925156449263,-0.5648668938018798,0.5597010493042958,0.14158856739282247,-1.0800348781557563,-0.04753200448136489,0.1723349136794448
1963-10-01,0.004978660962169652,0.16644852839462532,0.2519035652571802,0.5026205480774377,-0.3975609366210261,-0.0965010921861088,0.6145248482157105,0.7174769467177243,-0.04753200448136489,0.10761819801130484
1963-11-01,0.4718013417679598,0.16644852839462423,-0.04442091717462857,0.300843392456742,0.6048054697108989,-0.32226645117173597,1.0624761593251266,-0.0017378060185991577,-0.04753200448136489,0.6028745061847022
1963-12-01,-0.4618440198436205,-0.004756549023076476,0.45119925347546924,-0.3904262735467263,1.1610456835156495,0.423507024576176,1.2431593258606395,0.8339472391202906,-0.04753200448136489,-0.24376080497824354
1964-01-01,0.2383900013650637,-0.004756549023076476,0.08607971031811913,0.6915428715009938,0.07587898707468342,0.6788267704499217,-0.08465192612787478,-0.481008991244014,-0.04753200448136489,-0.08190197349884888
1964-02-01,-0.46184401984361845,0.01970131917945173,0.13202702124195562,0.48985720300159996,0.5570292813096599,0.1754092767351245,-0.3028224528022818,-1.0734056316403282,-0.04753200448136489,0.13245117253247754
1964-03-01,0.004978660962169652,0.019701319179452816,0.21012883988540962,-0.1930226437206246,0.11232522966424233,0.33808343061834994,-0.23567011546987546,0.7130603184057942,-0.04753200448136489,0.015201706252357903
1964-04-01,-0.22843267944072648,-0.17596162644077717,0.2974346533877483,1.4462241636596151,-0.10490533658094306,0.23514833685093117,0.4146923301630138,-0.23961348855643635,-0.04753200448136489,-0.1545507740073039
1964-05-01,-0.4618440198436205,0.01970131917945173,0.29059374363848545,0.3792617331941852,1.4008641865864646,0.10541306517281057,0.40616629910481783,0.23637741064377862,-0.04753200448136489,0.16517557419879783
1964-06-01,0.23839000136506575,-0.004756549023076476,0.0794149860759434,0.09173170254479025,0.38886785336438456,-0.3315862777830746,0.45847404505398315,-0.0017326210899114183,-0.04753200448136489,0.3716304505204257
1964-07-01,-0.6952553602465145,-0.05367228542813397,0.24243124886776968,0.4687658790392521,0.5951531488381683,0.8513593340949471,0.2190611303440611,-0.23907529827921536,-0.2523302555793965,0.41383242765673
1964-08-01,0.2383900013650637,0.09307492378703852,0.26135837401077616,0.4641095258732676,0.42531572468660805,-0.5770486631581657,0.15306484643517826,0.23584130099964817,-0.04753200448136489,0.5607735958955429
1964-09-01,0.2383900013650637,0.06861705558450923,0.13136251304234917,0.18096719410121148,-0.8511088169615801,0.31002312656038,0.6487498184944235,-0.001731065892594091,-0.04753200448136489,0.6517047633701378
1964-10-01,0.004978660962169652,0.09307492378703852,-0.17343095737432104,-1.6016276017687574,0.48909604328996503,0.3119141324365257,0.36355832013341527,0.11661707938479532,-0.04753200448136489,-0.040472225654078264
1964-11-01,-0.6952553602465145,0.16644852839462532,0.35185135240626697,2.8802425772908467,-1.4727771842268833,0.027888646639972675,0.45287377293971615,0.5884135921996089,-0.04753200448136489,0.31628119681722494
1964-12-01,0.4718013417679598,0.48440081502749743,0.6197903371512617,0.9926942751452446,0.882435719495217,-0.6524760748741826,2.0031783396995757,-0.5931597295758051,-0.04753200448136489,0.20307998971148158
1965-01-01,-0.2284326794407244,-0.07813015363066217,0.31271614768883654,0.8888809692800813,0.560996648128368,0.5428835709450791,0.9549814080280129,-0.11969502531082082,-0.04753200448136489,0.2453696861900862
1965-02-01,0.47180134176795774,0.28873786940726853,-0.1727189637051063,0.4330255148945165,1.6603559448833798,0.03790770691254989,0.8262067077114048,-0.35472639533399536,-0.04753200448136489,0.28677254942684977
1965-03-01,-0.9286667006494085,-0.004756549023076476,0.19171416848679743,1.1353021975935873,0.05979861758613227,-0.13960417633446448,1.2146877214107024,0.35161305462687287,-0.04753200448136489,0.22641421399264222
1965-04-01,0.2383900013650637,-0.004756549023076476,0.12973129685694806,0.2458982307604147,0.5634852015680407,0.19835519627875983,1.032115926740387,0.4679662482577927,-0.04753200448136489,-0.08363788074308437
1965-05-01,-0.4618440198436205,-0.10258802183319146,0.24774290398402557,0.5921952274712012,-0.4474543373941404,0.24681042963380626,0.7055127211707788,0.34787345463322233,-0.04753200448136489,-0.3390398621180603
1965-06-01,0.004978660962169652,-0.22487736284583576,0.027183788097712863,0.5864584282495396,-1.3786272044315424,-1.5218292170103507,1.3615289713305865,0.3445453754412351,-0.04753200448136489,0.30409058514198584
1965-07-01,-0.46184401984361845,0.09307492378703852,0.3528903564913167,0.7513312367597247,1.239062151897761,-0.20795571806803817,0.5862147344009956,-1.8685832560988063,-0.04753200448136489,0.1952818462696318
1965-08-01,0.004978660962169652,-0.004756549023076476,0.1349948114260292,0.23329863564993228,0.5918366859843044,0.34871980936948177,0.3463175792932236,-0.0017196244032982718,-0.04753200448136489,0.2355710215543822
1965-09-01,-0.22843267944072648,0.19090639659715353,1.8443591315656283,0.061782718466938204,1.7553399551016258,0.7510631015131365,0.8166404627826882,1.1646987959019386,-0.04753200448136489,0.6155823787075729
1965-10-01,-0.2284326794407244,0.2642800012047403,-0.5877243354070614,0.8204438219266719,1.4194581013581997,0.45472517668024115,0.43383879156844657,-0.46828607750970985,-0.04753200448136489,0.31128149830362617
1965-11-01,-0.22843267944072648,0.14199066019209494,0.412166691017055,0.2262200115411708,-0.3821519286935819,0.06558911826379214,0.4859713778833779,0.8110418488011124,-0.04753200448136489,0.3010298017748419
1965-12-01,-0.2284326794407244,0.7045216288502567,0.2337830388410124,1.0543637527017733,-0.06792289031428315,-0.2926649239945792,1.4810227922832087,-0.005040259683921777,-0.04753200448136489,0.48134853003089073
1966-01-01,0.004978660962169652,0.5088586832300267,-0.013765404998901939,0.7940333862647948,0.472475304978346,0.3138150571357711,0.6263614589685543,-0.812684078863589,-0.04753200448136489,0.1378130353287907
1966-02-01,-0.4618440198436205,0.1419906601920971,0.20272979816515543,0.459494281381184,0.5150808124531713,-0.35415862080199867,0.43715530628530314,1.9548622862942686,-0.04753200448136489,0.03573864999459386
1966-03-01,0.004978660962169652,-0.15150375823825005,0.23500734254295932,1.18010772990145,0.6455030983019108,-1.3355257170656907,0.6186116435117677,-1.1582335405399156,-0.04753200448136489,0.028895022670067376
1966-04-01,0.004978660962169652,0.06861705558451031,-0.29007612311867287,-0.03259323501669058,-0.26272048825887495,0.6751173192862541,0.6238933715027224,-0.00494328760720433,-0.04753200448136489,-0.21056358088228586
1966-05-01,0.23839000136506472,0.044159187381979936,0.05847637611941459,0.7633534431291623,-1.5030652089517875,-1.6723628278112848,0.7488079756674618,-0.3462513189469749,-0.04753200448136489,-0.8183936845819304
1966-06-01,-0.22843267944072543,-0.34716670385847787,0.19683584679689356,0.28193753021382634,0.005805069737728507,-0.39758455474919185,2.1991434392705296,-0.45772657402070493,-0.04753200448136489,-0.6798565528907093
1966-07-01,0.004978660962169652,0.7289794970527849,0.12163339690297904,0.35833793267482283,0.7501849114667258,-0.23666569673328602,1.2606999566102106,0.4524911462182902,-0.04753200448136489,-1.32975030810689
1966-08-01,0.004978660962169652,0.38656934221738354,0.20665311740010187,-0.11475221701441482,-0.13326961488451508,-1.9040797400595106,-0.2752494085868535,1.4660115473664448,-0.04753200448136489,-0.40311989403956183
1966-09-01,-0.2284326794407244,0.9980160472806017,0.29132049974263513,0.7444140394546934,0.8269186890540087,-1.1647714463899912,0.0860001770657856,-1.137883116059571,0.15726624661666672,0.10025907697098915
1966-10-01,0.004978660962169652,-0.05367228542813506,0.13389595584191202,0.5042450096184065,-0.8773551787011051,-0.4100244952086362,0.1170982894192778,-0.004820583664938955,-0.04753200448136489,-1.0527272997238928
1966-11-01,-0.22843267944072543,-0.07813015363066109,0.30828454351509443,-0.8902902970596557,-0.06431071027218536,1.1961750425040714,-0.08891079666714609,-0.7879284626460247,-0.04753200448136489,-0.4568292630862788
1966-12-01,0.47180134176795874,-0.8852398043141114,-0.24862509282502462,0.039838987201720404,-0.1290674546303782,-0.04850613787287914,0.21149385354140013,0.11018162832115196,-0.04753200448136489,0.13309599601105035
1967-01-01,0.23839000136506472,-0.5917453858837665,0.572228446535208,0.28229842319422677,0.2663791943841973,0.8842335946734452,-0.1745624339255794,-0.6728783573901757,-0.04753200448136489,-0.5544225769652239
1967-02-01,-0.22843267944072543,-0.39608244026353645,-0.11766728274309972,-1.3450108315143043,-0.793459118067015,0.7792143214699139,-0.1933624365015529,1.3399651113568463,0.07369843535427366,0.3917584878687583
1967-03-01,0.004978660962169652,-0.7384925950989378,0.29846494974795873,-0.7637556023017099,0.32381012355450484,0.48449381641260236,0.15296920461761987,-1.1189547458887983,-0.04753200448136489,0.8717906755087729
1967-04-01,0.004978660962169652,-1.0319870135292828,-0.29224101852656303,0.7549678749353051,0.8618892874324887,0.31076249620054164,0.7551234065735499,1.1127986732508097,-0.04753200448136489,-0.12223824564955058
1967-05-01,0.004978660962169652,-0.5917453858837654,-0.06357353555387071,-1.07792552255892,-0.33922510317122506,0.3298831054444133,-0.04010321326148519,-1.1155732961391664,-0.04753200448136489,1.0624512234287151
1967-06-01,0.23839000136506472,-0.15150375823824896,0.1166921074388504,-0.20587063392157637,0.4116005026553254,-0.5168008337138674,0.766123690897414,2.2169217284274327,-0.04753200448136489,0.9089077456579788
1967-07-01,-0.22843267944072543,1.633920620546348,0.21520331005209917,-0.4231029552513165,-0.7742460011234595,0.31237629064860617,0.6916482641233096,-1.1155330442390723,-0.04753200448136489,0.6732337169235102
1967-08-01,0.004978660962169652,0.14199066019209494,0.18195278953422162,1.7236120862098876,0.04447789884475979,0.27483946841007384,-0.8105511757146787,-0.004688253011328797,0.23068886525996554,0.7430477873612786
1967-09-01,0.004978660962169652,0.36211147401485533,-0.1540299930362081,-0.3571371009638332,0.7199659306781162,0.22147869490771885,-0.28188656835945575,-0.004668575223610865,-0.04753200448136489,0.4715010916743764
1967-10-01,0.4718013417679598,0.33765360581232495,-0.11043695749026525,0.6263224762928927,-1.512726719425263,-0.20898625994724995,-0.11358614631961156,-0.004649072869727682,-0.04753200448136489,0.29034338503764046
1967-11-01,-0.22843267944072543,0.4110272104199139,0.3191002641422404,1.2410647685622254,0.5279578289927865,-1.0536557399740742,0.02936388591268085,1.0832238892743058,-0.04753200448136489,0.07084342812911658
1967-12-01,-0.22843267944072543,0.5822322878376113,0.016894058170509724,0.8889584183974969,1.3383149698926133,0.6179298386468867,1.2415511122418792,-1.095668505650755,-0.04753200448136489,0.3135788194345243
1968-01-01,-0.2284326794407244,0.06861705558451031,0.24477347987246126,-0.3018986336575635,0.47199956561342626,-0.24147015663256013,-0.07604784976610907,-0.00457277666704811,-0.04753200448136489,-0.11064638577360791
1968-02-01,0.2383900013650637,-0.05367228542813289,0.42794647601937946,0.1682388465468101,-0.19957536530597106,-1.4530663086820037,-0.4931249340568874,-0.004554120900480135,-0.04753200448136489,0.0489013569467508
1968-03-01,-0.2284326794407244,0.4599429468249681,0.5055203895383102,0.12185165101141193,1.759945181030105,-0.6800075932637991,0.04040364267923337,-0.004535628543505016,-0.04753200448136489,-0.04003968957758424
1968-04-01,-0.4618440198436205,0.5088586832300267,0.1604772638222458,-0.047006115545655945,-0.794167012233508,1.8213659641045439,0.9257874721194287,-0.004517297691154731,-0.04753200448136489,-0.16840597503955998
1968-05-01,0.004978660962169652,0.6800637606477284,0.22647553082754784,0.9336904960803586,0.5379187926316146,0.4685586535661901,0.06801984088399317,-0.004499126470186191,-0.04753200448136489,0.11086426503571235
1968-06-01,0.4718013417679598,-0.34716670385848003,0.17216413072339898,0.17714040487833654,0.7433064836489863,0.5740111825511998,0.5109622481584665,1.0582560950370339,-0.04753200448136489,0.30461576256500505
1968-07-01,0.004978660962169652,-0.5183717812761797,0.2993716196745273,-0.34779687805462256,0.8362086205072256,-0.2208410645617362,0.6622059419832258,-0.013620427028327024,-0.04753200448136489,0.014274967262481989
1968-08-01,-0.4618440198436205,-0.5428296494787078,0.17142753343694642,0.08828304094644746,0.015081208165471387,-0.7807945615380052,-0.3275099152569495,-1.064089568332971,-0.04753200448136489,0.3260945005388147
1968-09-01,-0.22843267944072543,0.2398221330022121,0.1804260247784527,0.18887438110342603,-0.5043743046795078,0.7267787204719595,0.10886811351558472,-0.004393349730036508,-0.04753200448136489,0.4735875520121247
1968-10-01,0.004978660962169652,0.3865693422173813,-0.07542888135140394,0.007254968417482886,-0.11899383127729331,0.5144007869489537,0.48912524752821307,1.0402717939912602,-0.04753200448136489,0.38264486634560374
1968-11-01,0.004978660962169652,0.2398221330022121,0.16526565872356175,1.1050625630767796,0.36556260479738645,0.26116905659807776,1.2036124235813253,-1.0519624877994636,-0.04753200448136489,0.6824600188067885
1968-12-01,0.004978660962169652,1.2425947293058879,0.1257843969484407,0.12544944666285637,-0.6365718470998435,0.12415756944088824,1.2544087594542346,1.0315066324871556,-0.04753200448136489,0.5123828734667397
1969-01-01,0.004978660962169652,0.4354850786224399,-0.14315844449384005,0.4160661587202154,0.6864684234349173,-1.368946263509981,0.4162265489414867,-1.0430472658981416,-0.04753200448136489,-0.22886750663785904
1969-02-01,0.004978660962169652,-0.05367228542813289,0.17698732410780194,0.4513171791834546,0.468318273350081,-0.30230613707106835,0.61502614340817,-0.00427662114180411,-0.04753200448136489,-0.19486866811167997
1969-03-01,0.004978660962169652,-0.24933523104836505,0.16332558933320748,0.5957129010450687,-0.88073796364696,-0.7762453881814304,0.39624313177006,2.041512465139487,0.6397484581051678,-0.2374250414429785
1969-04-01,0.004978660962169652,0.2153642647996839,-0.01538939154903228,-0.5652879719517183,0.18323076206056352,0.39064897947184063,0.9692702684926615,-1.0398543497476274,0.31802103794870107,-0.6965777847134207
1969-05-01,0.004978660962169652,-0.17596162644077826,0.11421247476395831,-0.5753343374119136,0.515800440393308,0.7284522857562072,0.5984136248309261,-1.0228220668109955,-0.04753200448136489,-0.8871329213814079
1969-06-01,0.23839000136506472,0.9735581790780735,0.07086839363968243,0.7886797594040694,-0.8142948681071421,-1.6599692366227357,0.028511810151593358,1.003325686227974,-0.04753200448136489,-0.43380023373226606
1969-07-01,0.004978660962169652,1.3648840703185312,0.24636943629973457,0.3389271162819437,-0.4903373666586615,-1.439795921511832,-0.051276121410888616,-0.012383270863912544,-0.04753200448136489,-0.8131708554466589
1969-08-01,0.004978660962169652,-0.05367228542813289,0.311184506669771,0.03885952905710379,0.8217372606971127,-0.32175894401993843,-0.3064559596164391,-1.0088497607303046,-0.04753200448136489,-0.9644471319789288
1969-09-01,0.4718013417679598,0.26428000120473816,-0.00013093181424486385,-0.21574785845243444,-0.1717952925716807,-0.06778402821458945,-0.05913603084184168,0.9898040914212666,-0.04753200448136489,-0.43848860712508253
1969-10-01,0.004978660962169652,-0.22487736284583465,-0.06176164307808227,-0.16358413943670497,0.31992150303033073,0.13106211343883156,-0.053284103131540334,-0.012088876757400656,-0.04753200448136489,-0.7031051512563584
1969-11-01,-0.4618440198436205,0.5822322878376135,-0.138547713559949,-1.149501888370362,-0.47251338212471433,0.035368010844197335,0.25371627980207534,-0.011974420690379548,-0.04753200448136489,-0.4427355400094152
1969-12-01,0.004978660962169652,1.4137998067235897,-0.04160454081529638,-0.46446479278884034,-0.4416053593258416,-1.6838115931227244,0.7722339204609734,-0.011861791068073467,-0.04753200448136489,-0.2593591349188789
1970-01-01,0.938624022573749,0.11753279198956673,-0.06768862236327243,-2.0807984781970736,0.4209228711313431,-0.41118775715141437,-0.8257784686326599,-0.011750949233646104,-0.04753200448136489,-0.5596090933539636
1970-02-01,0.705212682170855,-1.8146387960102028,-0.011767385730308437,-0.2596156040649709,0.22187875526538042,-1.1551204600123988,-1.1093119083575298,-0.011641857550365075,-0.04753200448136489,-2.417075818065733
1970-03-01,0.4718013417679598,-1.227649959149513,0.11009492270789265,-0.3242059624282657,-0.970031562698488,0.3072787087063643,-0.8117417074707916,-0.01153447936431693,-0.04753200448136489,-0.8181875483829695
1970-04-01,0.47180134176795774,-0.29825096745342144,0.6249806766162695,-0.452959087112932,-0.2298876362112802,-1.0276420288261765,-0.2998491942230777,-0.01142877897775167,-0.04753200448136489,-0.7816799213452128
1970-05-01,0.4718013417679598,0.8023531016603717,-0.7113340464517781,-0.3107884382991078,0.5340992662186461,-3.573452941449635,-0.2338317973704941,-0.9640760603758605,-0.04753200448136489,-0.0423242601333145
1970-06-01,0.23839000136506575,-0.39608244026353645,0.04575022884828995,-0.5202751251342894,0.0958838135116636,-0.33811776438782365,0.21871716824531573,0.9464338395792192,-0.04753200448136489,0.1720669305156453
1970-07-01,0.2383900013650637,-0.5672875176812361,0.25672251484212333,0.054660228404171105,-0.35830417969853295,-0.11739597721615908,0.2286331644851423,-0.9565847085643405,-0.19242656629430338,0.23658398175971654
